recall_Recommend_article,recall_Content_surprise,recall_view_opinion,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education-Comment,gender-Comment,race-Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude
Extremely,Extremely,Extremely,6be73e57bab5,visual,population,one,A lot,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,other,other,Undergraduate,34,,"Nonbinary, genderfluid, transgender, demigender",Multiracial/Mixed Race,1678825614843.0,1678826566632.0,15.86315,first,8,Emily,9,"Poor turf during the 2023 Super Bowl proved to be a sore in the ass of both teams (the Eagles and the Chiefs), and although the Eagles don't blame the turf for their loss, they aired their grievances about the terrible conditions with the NFL. ",0
Extremely,Extremely,Extremely,6be73e57bab5,visual,opioids,one,A lot,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,other,other,Undergraduate,34,,"Nonbinary, genderfluid, transgender, demigender",Multiracial/Mixed Race,1678825614843.0,1678826566632.0,15.86315,first,8,Emily,9,"Poor turf during the 2023 Super Bowl proved to be a sore in the ass of both teams (the Eagles and the Chiefs), and although the Eagles don't blame the turf for their loss, they aired their grievances about the terrible conditions with the NFL. ",0
A lot,A lot,Moderately,4e2921e6c514,txt,drugOverdose,one,A little,Moderately,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,White/Caucasian/European,High School,27,,,,1678825623610.0,1678827076806.0,24.219933333333334,second,8,Emily,27,The Eagles head coach made a point to mention the turf had a negative effect on both teams during the super bowl 2023.,0
Moderately,A little,Moderately,4e2921e6c514,txt,population,one,A little,Moderately,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,White/Caucasian/European,High School,27,,,,1678825623610.0,1678827076806.0,24.219933333333334,second,8,Emily,27,The Eagles head coach made a point to mention the turf had a negative effect on both teams during the super bowl 2023.,0
A lot,A lot,Moderately,4e2921e6c514,txt,opioids,one,A little,Moderately,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,White/Caucasian/European,High School,27,,,,1678825623610.0,1678827076806.0,24.219933333333334,second,8,Emily,27,The Eagles head coach made a point to mention the turf had a negative effect on both teams during the super bowl 2023.,0
Moderately,A lot,A lot,4675cb96c9bf,control,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,High Priority,Neutral,serious problem,High Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,57,,,,1678825628124.0,1678827247000.0,26.981266666666667,second,8,June,27,The  artifical turf was slippery for the football game.,0
A little,A little,Moderately,4675cb96c9bf,control,population,one,A little,A little,Moderately,Moderately,Serious problem,High Priority,Neutral,serious problem,High Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,57,,,,1678825628124.0,1678827247000.0,26.981266666666667,second,8,June,27,The  artifical turf was slippery for the football game.,0
Moderately,Moderately,Moderately,4675cb96c9bf,control,opioids,one,A little,A little,Moderately,Moderately,Serious problem,High Priority,Neutral,serious problem,High Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,57,,,,1678825628124.0,1678827247000.0,26.981266666666667,second,8,June,27,The  artifical turf was slippery for the football game.,0
A little,Not at All,A little,9823f1b4b929,visual,drugOverdose,one,Moderately,Moderately,A little,Moderately,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,31,,,,1678825629485.0,1678826474584.0,14.084983333333334,second,8,Emily,27,There were problems with the turf during the Super Bowl.,0
A little,A little,Moderately,9823f1b4b929,visual,population,one,Moderately,Moderately,A little,Moderately,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,31,,,,1678825629485.0,1678826474584.0,14.084983333333334,second,8,Emily,27,There were problems with the turf during the Super Bowl.,0
A little,A little,Moderately,9823f1b4b929,visual,opioids,one,Moderately,Moderately,A little,Moderately,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,31,,,,1678825629485.0,1678826474584.0,14.084983333333334,second,8,Emily,27,There were problems with the turf during the Super Bowl.,0
Moderately,Not at All,Moderately,8ff46d4eb2bb,control,drugOverdose,one,Moderately,Moderately,A little,Moderately,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,64,,,,1678825636765.0,1678826395320.0,12.642583333333333,second,8,Emily,27,Poor turf in the 2023 Super Bowl caused problems for the players.,0
A little,Not at All,Moderately,8ff46d4eb2bb,control,population,one,Moderately,Moderately,A little,Moderately,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,64,,,,1678825636765.0,1678826395320.0,12.642583333333333,second,8,Emily,27,Poor turf in the 2023 Super Bowl caused problems for the players.,0
Moderately,Not at All,Moderately,8ff46d4eb2bb,control,opioids,one,Moderately,Moderately,A little,Moderately,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,64,,,,1678825636765.0,1678826395320.0,12.642583333333333,second,8,Emily,27,Poor turf in the 2023 Super Bowl caused problems for the players.,0
A little,Not at All,A lot,92ffb561657c,txt,drugOverdose,one,A lot,A lot,A lot,A lot,Serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,other,High School,24,,,Multiracial; White and Hispanic,1678825648330.0,1678826157877.0,8.49245,Second,8,Emily,27,"The field of a NFL football game greatly affected the performance of the Eagles, but it was not the reason for why they lost.",0
A little,Not at All,A lot,92ffb561657c,txt,population,one,A lot,A lot,A lot,A lot,Serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,other,High School,24,,,Multiracial; White and Hispanic,1678825648330.0,1678826157877.0,8.49245,Second,8,Emily,27,"The field of a NFL football game greatly affected the performance of the Eagles, but it was not the reason for why they lost.",0
A little,Not at All,Not at All,92ffb561657c,txt,opioids,one,A lot,A lot,A lot,A lot,Serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,other,High School,24,,,Multiracial; White and Hispanic,1678825648330.0,1678826157877.0,8.49245,Second,8,Emily,27,"The field of a NFL football game greatly affected the performance of the Eagles, but it was not the reason for why they lost.",0
Extremely,Extremely,Extremely,1d82f41677c3,txt,drugOverdose,one,Extremely,Extremely,Extremely,Extremely,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,White/Caucasian/European,High School,55,,,,1678825656684.0,1678826561119.0,15.073916666666667,second,8,Emily,0,Teams and coaches were frustrated and disappointed that the turf used in the games was crappy they thought it would be much better and not to use it as an excuse they played poorly. Very poorly. ,0
Extremely,Extremely,Extremely,1d82f41677c3,txt,population,one,Extremely,Extremely,Extremely,Extremely,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,White/Caucasian/European,High School,55,,,,1678825656684.0,1678826561119.0,15.073916666666667,second,8,Emily,0,Teams and coaches were frustrated and disappointed that the turf used in the games was crappy they thought it would be much better and not to use it as an excuse they played poorly. Very poorly. ,0
Extremely,Extremely,Extremely,1d82f41677c3,txt,opioids,one,Extremely,Extremely,Extremely,Extremely,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,White/Caucasian/European,High School,55,,,,1678825656684.0,1678826561119.0,15.073916666666667,second,8,Emily,0,Teams and coaches were frustrated and disappointed that the turf used in the games was crappy they thought it would be much better and not to use it as an excuse they played poorly. Very poorly. ,0
A little,Extremely,Extremely,76a9e039655b,visual,drugOverdose,one,A little,A little,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,30,,,,1678825664548.0,1678826124582.0,7.667233333333333,Second,Eight,Emily,three,"In the superbowl the turf was not good and was too slippery, making the game much tougher for both teams.",0
Not at All,A little,A little,76a9e039655b,visual,population,one,A little,A little,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,30,,,,1678825664548.0,1678826124582.0,7.667233333333333,Second,Eight,Emily,three,"In the superbowl the turf was not good and was too slippery, making the game much tougher for both teams.",0
Moderately,Moderately,A lot,76a9e039655b,visual,opioids,one,A little,A little,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,30,,,,1678825664548.0,1678826124582.0,7.667233333333333,Second,Eight,Emily,three,"In the superbowl the turf was not good and was too slippery, making the game much tougher for both teams.",0
A little,Moderately,A little,9560a304ac4d,visual,drugOverdose,one,A little,Moderately,A little,A lot,Moderate problem,Moderate Priority,Somewhat Favor,Moderate problem,High Priority,Strongly Favor,Man,Middle Eastern,Undergraduate,23,,,,1678825671170.0,1678826080335.0,6.819416666666666,2,8,Emily,27,Players slipped and got mad on poor turf,0
A little,A little,A little,9560a304ac4d,visual,population,one,A little,Moderately,A little,A lot,Moderate problem,Moderate Priority,Somewhat Favor,Moderate problem,High Priority,Strongly Favor,Man,Middle Eastern,Undergraduate,23,,,,1678825671170.0,1678826080335.0,6.819416666666666,2,8,Emily,27,Players slipped and got mad on poor turf,0
Moderately,A little,A little,9560a304ac4d,visual,opioids,one,A little,Moderately,A little,A lot,Moderate problem,Moderate Priority,Somewhat Favor,Moderate problem,High Priority,Strongly Favor,Man,Middle Eastern,Undergraduate,23,,,,1678825671170.0,1678826080335.0,6.819416666666666,2,8,Emily,27,Players slipped and got mad on poor turf,0
Moderately,Not at All,A little,01246d812169,txt,drugOverdose,one,A little,Not at All,A little,Moderately,Serious problem,Moderate Priority,Neutral,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,Undergraduate,62,,,,1678825703287.0,1678826437775.0,12.241466666666666,first,8,Emily,27,"Poor turf conditions were rampant in the Super Bowl, but teams didn't blame it for the outcome since both sides were affected, even though it may have afffedted Philly's sltyle of play more.",0
A little,A little,A little,01246d812169,txt,population,one,A little,Not at All,A little,Moderately,Serious problem,Moderate Priority,Neutral,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,Undergraduate,62,,,,1678825703287.0,1678826437775.0,12.241466666666666,first,8,Emily,27,"Poor turf conditions were rampant in the Super Bowl, but teams didn't blame it for the outcome since both sides were affected, even though it may have afffedted Philly's sltyle of play more.",0
Moderately,A little,Moderately,01246d812169,txt,opioids,one,A little,Not at All,A little,Moderately,Serious problem,Moderate Priority,Neutral,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,Undergraduate,62,,,,1678825703287.0,1678826437775.0,12.241466666666666,first,8,Emily,27,"Poor turf conditions were rampant in the Super Bowl, but teams didn't blame it for the outcome since both sides were affected, even though it may have afffedted Philly's sltyle of play more.",0
Moderately,A little,Moderately,7be64d4fe31b,control,drugOverdose,one,A little,Not at All,Moderately,Moderately,Serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,27,,,,1678825718994.0,1678827909582.0,36.5098,2nd,8,Emily,0,"The Eagles are not blaming the field conditions for why they lost, as it affected both teams, but it did negatively affect their play.",1
Moderately,Moderately,Moderately,7be64d4fe31b,control,population,one,A little,Not at All,Moderately,Moderately,Serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,27,,,,1678825718994.0,1678827909582.0,36.5098,2nd,8,Emily,0,"The Eagles are not blaming the field conditions for why they lost, as it affected both teams, but it did negatively affect their play.",1
Moderately,A lot,A lot,7be64d4fe31b,control,opioids,one,A little,Not at All,Moderately,Moderately,Serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,27,,,,1678825718994.0,1678827909582.0,36.5098,2nd,8,Emily,0,"The Eagles are not blaming the field conditions for why they lost, as it affected both teams, but it did negatively affect their play.",1
Moderately,A little,A little,66758b2d96a3,txt,drugOverdose,one,Not at All,Not at All,A lot,Moderately,Extremely serious problem,Neutral,Somewhat Oppose,Extremely serious problem,Neutral,Strongly Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,37,,,,1678825722372.0,1678826310119.0,9.795783333333333,first,7,Emily,27,Poor turf condition affected the players performance.,0
Moderately,A little,A little,66758b2d96a3,txt,population,one,Not at All,Not at All,A lot,Moderately,Extremely serious problem,Neutral,Somewhat Oppose,Extremely serious problem,Neutral,Strongly Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,37,,,,1678825722372.0,1678826310119.0,9.795783333333333,first,7,Emily,27,Poor turf condition affected the players performance.,0
Moderately,A little,A little,66758b2d96a3,txt,opioids,one,Not at All,Not at All,A lot,Moderately,Extremely serious problem,Neutral,Somewhat Oppose,Extremely serious problem,Neutral,Strongly Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,37,,,,1678825722372.0,1678826310119.0,9.795783333333333,first,7,Emily,27,Poor turf condition affected the players performance.,0
Moderately,Not at All,Moderately,137978581411,visual,drugOverdose,one,A little,A little,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Strongly Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,19,,,,1678825740603.0,1678826132650.0,6.534116666666667,First,7,June,27,The field conditions negatively affected one of the teams and it made the game harder to play for them,0
A little,A little,Moderately,137978581411,visual,population,one,A little,A little,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Strongly Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,19,,,,1678825740603.0,1678826132650.0,6.534116666666667,First,7,June,27,The field conditions negatively affected one of the teams and it made the game harder to play for them,0
A little,Moderately,Moderately,137978581411,visual,opioids,one,A little,A little,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Strongly Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,19,,,,1678825740603.0,1678826132650.0,6.534116666666667,First,7,June,27,The field conditions negatively affected one of the teams and it made the game harder to play for them,0
Moderately,Moderately,Moderately,b1ad2f878cbf,visual,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,46,,,,1678825756680.0,1678826422266.0,11.0931,First,8 ,Emily,0,"The condition of the turf during the SuperBowl affected the players' ability to play, though the players are quick to say they aren't using it as an excuse. ",0
Moderately,Moderately,Moderately,b1ad2f878cbf,visual,population,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,46,,,,1678825756680.0,1678826422266.0,11.0931,First,8 ,Emily,0,"The condition of the turf during the SuperBowl affected the players' ability to play, though the players are quick to say they aren't using it as an excuse. ",0
A lot,A lot,A lot,b1ad2f878cbf,visual,opioids,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,46,,,,1678825756680.0,1678826422266.0,11.0931,First,8 ,Emily,0,"The condition of the turf during the SuperBowl affected the players' ability to play, though the players are quick to say they aren't using it as an excuse. ",0
Not at All,Not at All,A little,dfab507742fb,txt,drugOverdose,one,A little,A little,A little,A little,Extremely serious problem,High Priority,Strongly Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,58,,,,1678825777447.0,1678826606918.0,13.824516666666666,first,8,June,27,The turf was a potential deciding factor in the Eagles/Chiefs game.,0
A little,Not at All,A little,dfab507742fb,txt,population,one,A little,A little,A little,A little,Extremely serious problem,High Priority,Strongly Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,58,,,,1678825777447.0,1678826606918.0,13.824516666666666,first,8,June,27,The turf was a potential deciding factor in the Eagles/Chiefs game.,0
A little,Not at All,A little,dfab507742fb,txt,opioids,one,A little,A little,A little,A little,Extremely serious problem,High Priority,Strongly Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,58,,,,1678825777447.0,1678826606918.0,13.824516666666666,first,8,June,27,The turf was a potential deciding factor in the Eagles/Chiefs game.,0
A little,A little,A little,ca185b7004c9,txt,drugOverdose,one,Not at All,Moderately,A little,A little,Moderate problem,Neutral,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,33,,,,1678825813756.0,1678826506370.0,11.543566666666669,second,8,Emily,0,NFL players felt that the turf used for the Super Bowl was hard to play on.,0
A little,A little,A little,ca185b7004c9,txt,population,one,Not at All,Moderately,A little,A little,Moderate problem,Neutral,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,33,,,,1678825813756.0,1678826506370.0,11.543566666666669,second,8,Emily,0,NFL players felt that the turf used for the Super Bowl was hard to play on.,0
A little,A little,A little,ca185b7004c9,txt,opioids,one,Not at All,Moderately,A little,A little,Moderate problem,Neutral,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,33,,,,1678825813756.0,1678826506370.0,11.543566666666669,second,8,Emily,0,NFL players felt that the turf used for the Super Bowl was hard to play on.,0
Moderately,Not at All,Moderately,f6fa10bc343f,control,drugOverdose,one,Moderately,A little,A lot,A lot,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Man,"Indian, Pakistani, Bangladeshi, or any other Asian",Doctorate,34,,,,1678825820124.0,1678826572177.0,12.534216666666667,first ,7,June,27 cubic ft,The Eagles player said the turf they played on at superbown was not very good quality and that is part of the reason why they lost,0
Moderately,Not at All,Moderately,f6fa10bc343f,control,population,one,Moderately,A little,A lot,A lot,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Man,"Indian, Pakistani, Bangladeshi, or any other Asian",Doctorate,34,,,,1678825820124.0,1678826572177.0,12.534216666666667,first ,7,June,27 cubic ft,The Eagles player said the turf they played on at superbown was not very good quality and that is part of the reason why they lost,0
Moderately,Not at All,A lot,f6fa10bc343f,control,opioids,one,Moderately,A little,A lot,A lot,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Man,"Indian, Pakistani, Bangladeshi, or any other Asian",Doctorate,34,,,,1678825820124.0,1678826572177.0,12.534216666666667,first ,7,June,27 cubic ft,The Eagles player said the turf they played on at superbown was not very good quality and that is part of the reason why they lost,0
Moderately,Extremely,Moderately,848b9af6f6f8,control,drugOverdose,one,A little,Not at All,Not at All,A little,Serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,High School,59,,,,1678825831290.0,1678826374351.0,9.051016666666667,first,seven,june,12,The turf use was poor and slowed them down,0
A little,Moderately,A little,848b9af6f6f8,control,population,one,A little,Not at All,Not at All,A little,Serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,High School,59,,,,1678825831290.0,1678826374351.0,9.051016666666667,first,seven,june,12,The turf use was poor and slowed them down,0
A little,A little,A little,848b9af6f6f8,control,opioids,one,A little,Not at All,Not at All,A little,Serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,High School,59,,,,1678825831290.0,1678826374351.0,9.051016666666667,first,seven,june,12,The turf use was poor and slowed them down,0
A little,Not at All,A little,2522d45316cf,visual,drugOverdose,one,A lot,A little,A little,A little,Serious problem,Moderate Priority,Neutral,Extremely serious problem,Moderate Priority,Neutral,Woman,other,High School,27,,,black & white,1678825832801.0,1678826668088.0,13.92145,second,8,emily,9,"The Eagles were upset with the turf used for the recent 2023 superbowl, though they acknowledged the other team still won fairly. ",0
Not at All,Not at All,Not at All,2522d45316cf,visual,population,one,A lot,A little,A little,A little,Serious problem,Moderate Priority,Neutral,Extremely serious problem,Moderate Priority,Neutral,Woman,other,High School,27,,,black & white,1678825832801.0,1678826668088.0,13.92145,second,8,emily,9,"The Eagles were upset with the turf used for the recent 2023 superbowl, though they acknowledged the other team still won fairly. ",0
A little,A little,A little,2522d45316cf,visual,opioids,one,A lot,A little,A little,A little,Serious problem,Moderate Priority,Neutral,Extremely serious problem,Moderate Priority,Neutral,Woman,other,High School,27,,,black & white,1678825832801.0,1678826668088.0,13.92145,second,8,emily,9,"The Eagles were upset with the turf used for the recent 2023 superbowl, though they acknowledged the other team still won fairly. ",0
A little,Moderately,A little,a242569ab155,visual,drugOverdose,one,A little,Not at All,A little,A little,Serious problem,Neutral,Somewhat Favor,serious problem,Low Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,30,,,,1678825833934.0,1678826522516.0,11.476366666666667,2,8,Emily,27,The superbowl field conditions were bad which potentially impacted pass rushing.,0
A little,A little,Not at All,a242569ab155,visual,population,one,A little,Not at All,A little,A little,Serious problem,Neutral,Somewhat Favor,serious problem,Low Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,30,,,,1678825833934.0,1678826522516.0,11.476366666666667,2,8,Emily,27,The superbowl field conditions were bad which potentially impacted pass rushing.,0
Moderately,A lot,Moderately,a242569ab155,visual,opioids,one,A little,Not at All,A little,A little,Serious problem,Neutral,Somewhat Favor,serious problem,Low Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,30,,,,1678825833934.0,1678826522516.0,11.476366666666667,2,8,Emily,27,The superbowl field conditions were bad which potentially impacted pass rushing.,0
A little,Moderately,A little,20e93bc593f4,txt,drugOverdose,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,other,Undergraduate,29,,,mixed race,1678825864160.0,1678826530600.0,11.107333333333331,first,8,Emily,0,The Eagles lost and want the league to investigate a slippery field in Arizona. ,0
Not at All,A lot,Not at All,20e93bc593f4,txt,population,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,other,Undergraduate,29,,,mixed race,1678825864160.0,1678826530600.0,11.107333333333331,first,8,Emily,0,The Eagles lost and want the league to investigate a slippery field in Arizona. ,0
Extremely,A little,Extremely,20e93bc593f4,txt,opioids,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,other,Undergraduate,29,,,mixed race,1678825864160.0,1678826530600.0,11.107333333333331,first,8,Emily,0,The Eagles lost and want the league to investigate a slippery field in Arizona. ,0
A lot,Moderately,Extremely,6c0316fb2bb7,txt,drugOverdose,one,Moderately,Moderately,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Woman,Hispanic/Latino,High School,35,,,,1678825904960.0,1678829217138.0,55.20296666666667,second,8,June,27,Poor turf caused frustrations for both teams during the 2023 Super Bowl. ,1
A lot,Moderately,A lot,6c0316fb2bb7,txt,population,one,Moderately,Moderately,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Woman,Hispanic/Latino,High School,35,,,,1678825904960.0,1678829217138.0,55.20296666666667,second,8,June,27,Poor turf caused frustrations for both teams during the 2023 Super Bowl. ,1
Extremely,A lot,Extremely,6c0316fb2bb7,txt,opioids,one,Moderately,Moderately,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Woman,Hispanic/Latino,High School,35,,,,1678825904960.0,1678829217138.0,55.20296666666667,second,8,June,27,Poor turf caused frustrations for both teams during the 2023 Super Bowl. ,1
Not at All,A little,Not at All,2e9d57362fa4,visual,drugOverdose,one,Moderately,A little,Not at All,A little,Moderate problem,Neutral,Neutral,Moderate problem,Neutral,Neutral,Man,White/Caucasian/European,High School,26,,,,1678826139233.0,1678826541590.0,6.70595,First,7,june,27,Poor field conditions on superbowl.,0
Not at All,Not at All,Not at All,2e9d57362fa4,visual,population,one,Moderately,A little,Not at All,A little,Moderate problem,Neutral,Neutral,Moderate problem,Neutral,Neutral,Man,White/Caucasian/European,High School,26,,,,1678826139233.0,1678826541590.0,6.70595,First,7,june,27,Poor field conditions on superbowl.,0
Not at All,Not at All,Not at All,2e9d57362fa4,visual,opioids,one,Moderately,A little,Not at All,A little,Moderate problem,Neutral,Neutral,Moderate problem,Neutral,Neutral,Man,White/Caucasian/European,High School,26,,,,1678826139233.0,1678826541590.0,6.70595,First,7,june,27,Poor field conditions on superbowl.,0
A little,A little,Extremely,9bac59471840,txt,drugOverdose,one,Moderately,Moderately,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,43,,,,1678826169094.0,1678826908809.0,12.328583333333333,second,8,Emily,27,"During Super Bowl 2023. the field's turf was challenging for both teams, particularly the Eagles, whose pass rushers struggled with its condtion in light of the Chiefs' quick passing game style.",0
Moderately,A little,Extremely,9bac59471840,txt,population,one,Moderately,Moderately,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,43,,,,1678826169094.0,1678826908809.0,12.328583333333333,second,8,Emily,27,"During Super Bowl 2023. the field's turf was challenging for both teams, particularly the Eagles, whose pass rushers struggled with its condtion in light of the Chiefs' quick passing game style.",0
Moderately,Moderately,A lot,9bac59471840,txt,opioids,one,Moderately,Moderately,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,43,,,,1678826169094.0,1678826908809.0,12.328583333333333,second,8,Emily,27,"During Super Bowl 2023. the field's turf was challenging for both teams, particularly the Eagles, whose pass rushers struggled with its condtion in light of the Chiefs' quick passing game style.",0
Extremely,A little,Extremely,0221a667af5a,txt,drugOverdose,one,Not at All,Not at All,Moderately,A little,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,22,,,,1678826261920.0,1678827097603.0,13.92805,first,8,June,27',"During an NFL game, the poor turf made field conditions between both teams unfavorable, to the point where one player, Reddick, expresses his own disappointment on the lack of maintenance.",0
